Fighter Name,Fighter A,Fighter B,Result,Fight_ID,Fighter_Link
Drew Dober,Drew Dober,Jean Silva,0,5,http://www.ufcstats.com/fighter-details/519e4fe37ce9ff75
Drew Dober,Drew Dober,Manuel Torres,0,6,http://www.ufcstats.com/fighter-details/519e4fe37ce9ff75
Sean Woodson,Sean Woodson,Collin Anglin,1,1,http://www.ufcstats.com/fighter-details/4682bc59d5f55145
Sean Woodson,Sean Woodson,Dennis Buzukja,1,2,http://www.ufcstats.com/fighter-details/4682bc59d5f55145
Sean Woodson,Sean Woodson,Charles Jourdain,1,3,http://www.ufcstats.com/fighter-details/4682bc59d5f55145
Sean Woodson,Sean Woodson,Alex Caceres,1,4,http://www.ufcstats.com/fighter-details/4682bc59d5f55145
Sean Woodson,Sean Woodson,Fernando Padilla,1,5,http://www.ufcstats.com/fighter-details/4682bc59d5f55145
Sean Woodson,Sean Woodson,Dan Ige,0,6,http://www.ufcstats.com/fighter-details/4682bc59d5f55145
Lerone Murphy,Lerone Murphy,Makwan Amirkhani,1,1,http://www.ufcstats.com/fighter-details/396fe87b84ac2e1c
Lerone Murphy,Lerone Murphy,Gabriel Santos,1,2,http://www.ufcstats.com/fighter-details/396fe87b84ac2e1c
Lerone Murphy,Lerone Murphy,Josh Culibao,1,3,http://www.ufcstats.com/fighter-details/396fe87b84ac2e1c
Lerone Murphy,Lerone Murphy,Edson Barboza,1,4,http://www.ufcstats.com/fighter-details/396fe87b84ac2e1c
Lerone Murphy,Lerone Murphy,Dan Ige,1,5,http://www.ufcstats.com/fighter-details/396fe87b84ac2e1c
Lerone Murphy,Lerone Murphy,Josh Emmett,1,6,http://www.ufcstats.com/fighter-details/396fe87b84ac2e1c
Victor Henry,Victor Henry,Raoni Barcelos,1,1,http://www.ufcstats.com/fighter-details/eb8d8c2a95cfccb8
Victor Henry,Victor Henry,Raphael Assuncao,0,2,http://www.ufcstats.com/fighter-details/eb8d8c2a95cfccb8
Victor Henry,Victor Henry,Tony Gravely,1,3,http://www.ufcstats.com/fighter-details/eb8d8c2a95cfccb8
Victor Henry,Victor Henry,Rani Yahya,1,4,http://www.ufcstats.com/fighter-details/eb8d8c2a95cfccb8
Victor Henry,Victor Henry,Charles Jourdain,0,5,http://www.ufcstats.com/fighter-details/eb8d8c2a95cfccb8
Victor Henry,Victor Henry,Pedro Falcao,1,6,http://www.ufcstats.com/fighter-details/eb8d8c2a95cfccb8
Nathaniel Wood,Nathaniel Wood,Charles Rosa,1,1,http://www.ufcstats.com/fighter-details/329e403448756217
Nathaniel Wood,Nathaniel Wood,Charles Jourdain,1,2,http://www.ufcstats.com/fighter-details/329e403448756217
Nathaniel Wood,Nathaniel Wood,Andre Fili,1,3,http://www.ufcstats.com/fighter-details/329e403448756217
Nathaniel Wood,Nathaniel Wood,Muhammad Naimov,0,4,http://www.ufcstats.com/fighter-details/329e403448756217
Nathaniel Wood,Nathaniel Wood,Daniel Pineda,1,5,http://www.ufcstats.com/fighter-details/329e403448756217
Nathaniel Wood,Nathaniel Wood,Morgan Charriere,1,6,http://www.ufcstats.com/fighter-details/329e403448756217
Jim Miller,Jim Miller,Alexander Hernandez,0,1,http://www.ufcstats.com/fighter-details/d1941565abf50b16
Jim Miller,Jim Miller,Jesse Butler,1,2,http://www.ufcstats.com/fighter-details/d1941565abf50b16
Jim Miller,Jim Miller,Gabriel Benitez,1,3,http://www.ufcstats.com/fighter-details/d1941565abf50b16
Jim Miller,Jim Miller,King Green,0,4,http://www.ufcstats.com/fighter-details/d1941565abf50b16
Jim Miller,Jim Miller,Damon Jackson,1,5,http://www.ufcstats.com/fighter-details/d1941565abf50b16
Jim Miller,Jim Miller,Chase Hooper,0,6,http://www.ufcstats.com/fighter-details/d1941565abf50b16
Carlos Prates,Carlos Prates,Mitch Ramirez,1,1,http://www.ufcstats.com/fighter-details/7ee0fd831c0fe7c3
Carlos Prates,Carlos Prates,Trevin Giles,1,2,http://www.ufcstats.com/fighter-details/7ee0fd831c0fe7c3
Carlos Prates,Carlos Prates,Charles Radtke,1,3,http://www.ufcstats.com/fighter-details/7ee0fd831c0fe7c3
Carlos Prates,Carlos Prates,Li Jingliang,1,4,http://www.ufcstats.com/fighter-details/7ee0fd831c0fe7c3
Carlos Prates,Carlos Prates,Neil Magny,1,5,http://www.ufcstats.com/fighter-details/7ee0fd831c0fe7c3
Carlos Prates,Carlos Prates,Ian Machado Garry,0,6,http://www.ufcstats.com/fighter-details/7ee0fd831c0fe7c3
Steve Erceg,Steve Erceg,David Dvorak,1,1,http://www.ufcstats.com/fighter-details/32ab52e5de93092d
Steve Erceg,Steve Erceg,Alessandro Costa,1,2,http://www.ufcstats.com/fighter-details/32ab52e5de93092d
Steve Erceg,Steve Erceg,Matt Schnell,1,3,http://www.ufcstats.com/fighter-details/32ab52e5de93092d
Steve Erceg,Steve Erceg,Alexandre Pantoja,0,4,http://www.ufcstats.com/fighter-details/32ab52e5de93092d
Steve Erceg,Steve Erceg,Kai Kara-France,0,5,http://www.ufcstats.com/fighter-details/32ab52e5de93092d
Steve Erceg,Steve Erceg,Brandon Moreno,0,6,http://www.ufcstats.com/fighter-details/32ab52e5de93092d
Michael Morales,Michael Morales,Trevin Giles,1,1,http://www.ufcstats.com/fighter-details/c32aeb1a59e6272d
Michael Morales,Michael Morales,Adam Fugitt,1,2,http://www.ufcstats.com/fighter-details/c32aeb1a59e6272d
Michael Morales,Michael Morales,Max Griffin,1,3,http://www.ufcstats.com/fighter-details/c32aeb1a59e6272d
Michael Morales,Michael Morales,Jake Matthews,1,4,http://www.ufcstats.com/fighter-details/c32aeb1a59e6272d
Michael Morales,Michael Morales,Neil Magny,1,5,http://www.ufcstats.com/fighter-details/c32aeb1a59e6272d
Michael Morales,Michael Morales,Gilbert Burns,1,6,http://www.ufcstats.com/fighter-details/c32aeb1a59e6272d
Charles Radtke,Charles Radtke,Blood Diamond,1,1,http://www.ufcstats.com/fighter-details/feedf3053472fe56
Charles Radtke,Charles Radtke,Gilbert Urbina,1,2,http://www.ufcstats.com/fighter-details/feedf3053472fe56
Charles Radtke,Charles Radtke,Carlos Prates,0,3,http://www.ufcstats.com/fighter-details/feedf3053472fe56
Charles Radtke,Charles Radtke,Matthew Semelsberger,1,4,http://www.ufcstats.com/fighter-details/feedf3053472fe56
Charles Radtke,Charles Radtke,Mike Malott,0,5,http://www.ufcstats.com/fighter-details/feedf3053472fe56
Matt Schnell,Matt Schnell,Brandon Royval,0,1,http://www.ufcstats.com/fighter-details/67c1d46f4ed16f9e
Matt Schnell,Matt Schnell,Sumudaerji,1,2,http://www.ufcstats.com/fighter-details/67c1d46f4ed16f9e
Matt Schnell,Matt Schnell,Matheus Nicolau,0,3,http://www.ufcstats.com/fighter-details/67c1d46f4ed16f9e
Matt Schnell,Matt Schnell,Steve Erceg,0,4,http://www.ufcstats.com/fighter-details/67c1d46f4ed16f9e
Matt Schnell,Matt Schnell,Cody Durden,0,5,http://www.ufcstats.com/fighter-details/67c1d46f4ed16f9e
Matt Schnell,Matt Schnell,Jimmy Flick,1,6,http://www.ufcstats.com/fighter-details/67c1d46f4ed16f9e
Brandon Moreno,Brandon Moreno,Kai Kara-France,1,1,http://www.ufcstats.com/fighter-details/792be9a24df82ed6
Brandon Moreno,Brandon Moreno,Deiveson Figueiredo,1,2,http://www.ufcstats.com/fighter-details/792be9a24df82ed6
Brandon Moreno,Brandon Moreno,Alexandre Pantoja,0,3,http://www.ufcstats.com/fighter-details/792be9a24df82ed6
Brandon Moreno,Brandon Moreno,Brandon Royval,0,4,http://www.ufcstats.com/fighter-details/792be9a24df82ed6
Brandon Moreno,Brandon Moreno,Amir Albazi,1,5,http://www.ufcstats.com/fighter-details/792be9a24df82ed6
Brandon Moreno,Brandon Moreno,Steve Erceg,1,6,http://www.ufcstats.com/fighter-details/792be9a24df82ed6
Carlos Hernandez,Carlos Hernandez,Allan Nascimento,0,1,http://www.ufcstats.com/fighter-details/798e48f9e7f6ba22
Carlos Hernandez,Carlos Hernandez,Denys Bondar,1,2,http://www.ufcstats.com/fighter-details/798e48f9e7f6ba22
Carlos Hernandez,Carlos Hernandez,Tatsuro Taira,0,3,http://www.ufcstats.com/fighter-details/798e48f9e7f6ba22
Carlos Hernandez,Carlos Hernandez,Rei Tsuruya,0,4,http://www.ufcstats.com/fighter-details/798e48f9e7f6ba22
Carlos Hernandez,Carlos Hernandez,Nyamjargal Tumendemberel,1,5,http://www.ufcstats.com/fighter-details/798e48f9e7f6ba22
Carlos Hernandez,Carlos Hernandez,HyunSung Park,0,6,http://www.ufcstats.com/fighter-details/798e48f9e7f6ba22
Edgar Chairez,Edgar Chairez,Clayton Carpenter,0,1,http://www.ufcstats.com/fighter-details/5ef94841c4bc3f86
Edgar Chairez,Edgar Chairez,Tatsuro Taira,0,2,http://www.ufcstats.com/fighter-details/5ef94841c4bc3f86
Edgar Chairez,Edgar Chairez,Daniel Lacerda,1,3,http://www.ufcstats.com/fighter-details/5ef94841c4bc3f86
Edgar Chairez,Edgar Chairez,Joshua Van,0,4,http://www.ufcstats.com/fighter-details/5ef94841c4bc3f86
Edgar Chairez,Edgar Chairez,CJ Vergara,1,5,http://www.ufcstats.com/fighter-details/5ef94841c4bc3f86
Jesus Aguilar,Jesus Aguilar,Erisson Ferreira,1,1,http://www.ufcstats.com/fighter-details/c051c2e12d692b8a
Jesus Aguilar,Jesus Aguilar,Tatsuro Taira,0,2,http://www.ufcstats.com/fighter-details/c051c2e12d692b8a
Jesus Aguilar,Jesus Aguilar,Shannon Ross,1,3,http://www.ufcstats.com/fighter-details/c051c2e12d692b8a
Jesus Aguilar,Jesus Aguilar,Mateus Mendonca,1,4,http://www.ufcstats.com/fighter-details/c051c2e12d692b8a
Jesus Aguilar,Jesus Aguilar,Stewart Nicoll,1,5,http://www.ufcstats.com/fighter-details/c051c2e12d692b8a
Jesus Aguilar,Jesus Aguilar,Rafael Estevam,0,6,http://www.ufcstats.com/fighter-details/c051c2e12d692b8a
CJ Vergara,CJ Vergara,Tatsuro Taira,0,1,http://www.ufcstats.com/fighter-details/077e3ace32b72be9
CJ Vergara,CJ Vergara,Daniel Lacerda,1,2,http://www.ufcstats.com/fighter-details/077e3ace32b72be9
CJ Vergara,CJ Vergara,Vinicius Salvador,1,3,http://www.ufcstats.com/fighter-details/077e3ace32b72be9
CJ Vergara,CJ Vergara,Asu Almabayev,0,4,http://www.ufcstats.com/fighter-details/077e3ace32b72be9
CJ Vergara,CJ Vergara,Ramazan Temirov,0,5,http://www.ufcstats.com/fighter-details/077e3ace32b72be9
CJ Vergara,CJ Vergara,Edgar Chairez,0,6,http://www.ufcstats.com/fighter-details/077e3ace32b72be9
Bo Nickal,Bo Nickal,Donovan Beard,1,1,http://www.ufcstats.com/fighter-details/35673bf5204524ee
Bo Nickal,Bo Nickal,Jamie Pickett,1,2,http://www.ufcstats.com/fighter-details/35673bf5204524ee
Bo Nickal,Bo Nickal,Val Woodburn,1,3,http://www.ufcstats.com/fighter-details/35673bf5204524ee
Bo Nickal,Bo Nickal,Cody Brundage,1,4,http://www.ufcstats.com/fighter-details/35673bf5204524ee
Bo Nickal,Bo Nickal,Paul Craig,1,5,http://www.ufcstats.com/fighter-details/35673bf5204524ee
Bo Nickal,Bo Nickal,Reinier de Ridder,0,6,http://www.ufcstats.com/fighter-details/35673bf5204524ee
Andre Muniz,Andre Muniz,Eryk Anders,1,1,http://www.ufcstats.com/fighter-details/886264a0c9f4ea5e
Andre Muniz,Andre Muniz,Uriah Hall,1,2,http://www.ufcstats.com/fighter-details/886264a0c9f4ea5e
Andre Muniz,Andre Muniz,Brendan Allen,0,3,http://www.ufcstats.com/fighter-details/886264a0c9f4ea5e
Andre Muniz,Andre Muniz,Paul Craig,0,4,http://www.ufcstats.com/fighter-details/886264a0c9f4ea5e
Andre Muniz,Andre Muniz,JunYong Park,1,5,http://www.ufcstats.com/fighter-details/886264a0c9f4ea5e
Andre Muniz,Andre Muniz,Ikram Aliskerov,0,6,http://www.ufcstats.com/fighter-details/886264a0c9f4ea5e
Marc-Andre Barriault,Marc-Andre Barriault,Julian Marquez,1,1,http://www.ufcstats.com/fighter-details/8e9eb3fc86db0f7d
Marc-Andre Barriault,Marc-Andre Barriault,Eryk Anders,1,2,http://www.ufcstats.com/fighter-details/8e9eb3fc86db0f7d
Marc-Andre Barriault,Marc-Andre Barriault,Chris Curtis,0,3,http://www.ufcstats.com/fighter-details/8e9eb3fc86db0f7d
Marc-Andre Barriault,Marc-Andre Barriault,Joe Pyfer,0,4,http://www.ufcstats.com/fighter-details/8e9eb3fc86db0f7d
Marc-Andre Barriault,Marc-Andre Barriault,Dustin Stoltzfus,0,5,http://www.ufcstats.com/fighter-details/8e9eb3fc86db0f7d
Marc-Andre Barriault,Marc-Andre Barriault,Bruno Silva,1,6,http://www.ufcstats.com/fighter-details/8e9eb3fc86db0f7d
Kelvin Gastelum,Kelvin Gastelum,Robert Whittaker,0,1,http://www.ufcstats.com/fighter-details/8c0580d4fff106c1
Kelvin Gastelum,Kelvin Gastelum,Jared Cannonier,0,2,http://www.ufcstats.com/fighter-details/8c0580d4fff106c1
Kelvin Gastelum,Kelvin Gastelum,Chris Curtis,1,3,http://www.ufcstats.com/fighter-details/8c0580d4fff106c1
Kelvin Gastelum,Kelvin Gastelum,Sean Brady,0,4,http://www.ufcstats.com/fighter-details/8c0580d4fff106c1
Kelvin Gastelum,Kelvin Gastelum,Daniel Rodriguez,1,5,http://www.ufcstats.com/fighter-details/8c0580d4fff106c1
Kelvin Gastelum,Kelvin Gastelum,Joe Pyfer,0,6,http://www.ufcstats.com/fighter-details/8c0580d4fff106c1
Azamat Murzakanov,Azamat Murzakanov,Matheus Scheffel,1,1,http://www.ufcstats.com/fighter-details/e90a2f22417af68e
Azamat Murzakanov,Azamat Murzakanov,Tafon Nchukwi,1,2,http://www.ufcstats.com/fighter-details/e90a2f22417af68e
Azamat Murzakanov,Azamat Murzakanov,Devin Clark,1,3,http://www.ufcstats.com/fighter-details/e90a2f22417af68e
Azamat Murzakanov,Azamat Murzakanov,Dustin Jacoby,1,4,http://www.ufcstats.com/fighter-details/e90a2f22417af68e
Azamat Murzakanov,Azamat Murzakanov,Alonzo Menifield,1,5,http://www.ufcstats.com/fighter-details/e90a2f22417af68e
Azamat Murzakanov,Azamat Murzakanov,Brendson Ribeiro,1,6,http://www.ufcstats.com/fighter-details/e90a2f22417af68e
Carlos Ulberg,Carlos Ulberg,Nicolae Negumereanu,1,1,http://www.ufcstats.com/fighter-details/9014c02eff8b3d62
Carlos Ulberg,Carlos Ulberg,Ihor Potieria,1,2,http://www.ufcstats.com/fighter-details/9014c02eff8b3d62
Carlos Ulberg,Carlos Ulberg,Da Woon Jung,1,3,http://www.ufcstats.com/fighter-details/9014c02eff8b3d62
Carlos Ulberg,Carlos Ulberg,Alonzo Menifield,1,4,http://www.ufcstats.com/fighter-details/9014c02eff8b3d62
Carlos Ulberg,Carlos Ulberg,Volkan Oezdemir,1,5,http://www.ufcstats.com/fighter-details/9014c02eff8b3d62
Carlos Ulberg,Carlos Ulberg,Jan Blachowicz,1,6,http://www.ufcstats.com/fighter-details/9014c02eff8b3d62
Dustin Jacoby,Dustin Jacoby,Azamat Murzakanov,0,1,http://www.ufcstats.com/fighter-details/e4277e87a789d687
Dustin Jacoby,Dustin Jacoby,Kennedy Nzechukwu,1,2,http://www.ufcstats.com/fighter-details/e4277e87a789d687
Dustin Jacoby,Dustin Jacoby,Alonzo Menifield,0,3,http://www.ufcstats.com/fighter-details/e4277e87a789d687
Dustin Jacoby,Dustin Jacoby,Dominick Reyes,0,4,http://www.ufcstats.com/fighter-details/e4277e87a789d687
Dustin Jacoby,Dustin Jacoby,Vitor Petrino,1,5,http://www.ufcstats.com/fighter-details/e4277e87a789d687
Dustin Jacoby,Dustin Jacoby,Bruno Lopes,1,6,http://www.ufcstats.com/fighter-details/e4277e87a789d687
Michel Pereira,Michel Pereira,Santiago Ponzinibbio,1,1,http://www.ufcstats.com/fighter-details/595db60957de51d3
Michel Pereira,Michel Pereira,Andre Petroski,1,2,http://www.ufcstats.com/fighter-details/595db60957de51d3
Michel Pereira,Michel Pereira,Michal Oleksiejczuk,1,3,http://www.ufcstats.com/fighter-details/595db60957de51d3
Michel Pereira,Michel Pereira,Ihor Potieria,1,4,http://www.ufcstats.com/fighter-details/595db60957de51d3
Michel Pereira,Michel Pereira,Anthony Hernandez,0,5,http://www.ufcstats.com/fighter-details/595db60957de51d3
Michel Pereira,Michel Pereira,Abus Magomedov,0,6,http://www.ufcstats.com/fighter-details/595db60957de51d3
Bruno Silva,Bruno Silva,Brad Tavares,1,1,http://www.ufcstats.com/fighter-details/12ebd7d157e91701
Bruno Silva,Bruno Silva,Brendan Allen,0,2,http://www.ufcstats.com/fighter-details/12ebd7d157e91701
Bruno Silva,Bruno Silva,Shara Magomedov,0,3,http://www.ufcstats.com/fighter-details/12ebd7d157e91701
Bruno Silva,Bruno Silva,Chris Weidman,0,4,http://www.ufcstats.com/fighter-details/12ebd7d157e91701
Bruno Silva,Bruno Silva,Ismail Naurdiev,0,5,http://www.ufcstats.com/fighter-details/12ebd7d157e91701
Bruno Silva,Bruno Silva,Marc-Andre Barriault,0,6,http://www.ufcstats.com/fighter-details/12ebd7d157e91701
Marcin Tybura,Marcin Tybura,Blagoy Ivanov,1,1,http://www.ufcstats.com/fighter-details/c9cf753cfdf77fc2
Marcin Tybura,Marcin Tybura,Tom Aspinall,0,2,http://www.ufcstats.com/fighter-details/c9cf753cfdf77fc2
Marcin Tybura,Marcin Tybura,Tai Tuivasa,1,3,http://www.ufcstats.com/fighter-details/c9cf753cfdf77fc2
Marcin Tybura,Marcin Tybura,Serghei Spivac,0,4,http://www.ufcstats.com/fighter-details/c9cf753cfdf77fc2
Marcin Tybura,Marcin Tybura,Jhonata Diniz,1,5,http://www.ufcstats.com/fighter-details/c9cf753cfdf77fc2
Marcin Tybura,Marcin Tybura,Mick Parkin,1,6,http://www.ufcstats.com/fighter-details/c9cf753cfdf77fc2
Bekzat Almakhan,Bekzat Almakhan,Umar Nurmagomedov,0,1,http://www.ufcstats.com/fighter-details/a4dc0f2b95df4cc1
Bekzat Almakhan,Bekzat Almakhan,Brad Katona,1,2,http://www.ufcstats.com/fighter-details/a4dc0f2b95df4cc1
Shamil Gaziev,Shamil Gaziev,Greg Velasco,1,1,http://www.ufcstats.com/fighter-details/6747ccd6d1acd266
Shamil Gaziev,Shamil Gaziev,Martin Buday,1,2,http://www.ufcstats.com/fighter-details/6747ccd6d1acd266
Shamil Gaziev,Shamil Gaziev,Jairzinho Rozenstruik,0,3,http://www.ufcstats.com/fighter-details/6747ccd6d1acd266
Shamil Gaziev,Shamil Gaziev,Don'Tale Mayes,1,4,http://www.ufcstats.com/fighter-details/6747ccd6d1acd266
Shamil Gaziev,Shamil Gaziev,Thomas Petersen,1,5,http://www.ufcstats.com/fighter-details/6747ccd6d1acd266
Quang Le,Quang Le,Chris Gutierrez,0,1,http://www.ufcstats.com/fighter-details/32feae6d9a1e5047
Quang Le,Quang Le,Xiao Long,0,2,http://www.ufcstats.com/fighter-details/32feae6d9a1e5047
Quang Le,Quang Le,Gaston Bolanos,1,3,http://www.ufcstats.com/fighter-details/32feae6d9a1e5047
Joe Pyfer,Joe Pyfer,Alen Amedovski,1,1,http://www.ufcstats.com/fighter-details/c1085e1701b13eca
Joe Pyfer,Joe Pyfer,Gerald Meerschaert,1,2,http://www.ufcstats.com/fighter-details/c1085e1701b13eca
Joe Pyfer,Joe Pyfer,Abdul Razak Alhassan,1,3,http://www.ufcstats.com/fighter-details/c1085e1701b13eca
Joe Pyfer,Joe Pyfer,Jack Hermansson,0,4,http://www.ufcstats.com/fighter-details/c1085e1701b13eca
Joe Pyfer,Joe Pyfer,Marc-Andre Barriault,1,5,http://www.ufcstats.com/fighter-details/c1085e1701b13eca
Joe Pyfer,Joe Pyfer,Kelvin Gastelum,1,6,http://www.ufcstats.com/fighter-details/c1085e1701b13eca
Paddy Pimblett,Paddy Pimblett,Kazula Vargas,1,1,http://www.ufcstats.com/fighter-details/7826923b47f8d72a
Paddy Pimblett,Paddy Pimblett,Jordan Leavitt,1,2,http://www.ufcstats.com/fighter-details/7826923b47f8d72a
Paddy Pimblett,Paddy Pimblett,Jared Gordon,1,3,http://www.ufcstats.com/fighter-details/7826923b47f8d72a
Paddy Pimblett,Paddy Pimblett,Tony Ferguson,1,4,http://www.ufcstats.com/fighter-details/7826923b47f8d72a
Paddy Pimblett,Paddy Pimblett,King Green,1,5,http://www.ufcstats.com/fighter-details/7826923b47f8d72a
Paddy Pimblett,Paddy Pimblett,Michael Chandler,1,6,http://www.ufcstats.com/fighter-details/7826923b47f8d72a
Gabe Green,Gabe Green,Daniel Rodriguez,0,1,http://www.ufcstats.com/fighter-details/5eb50529a8418b77
Gabe Green,Gabe Green,Phil Rowe,1,2,http://www.ufcstats.com/fighter-details/5eb50529a8418b77
Gabe Green,Gabe Green,Yohan Lainesse,1,3,http://www.ufcstats.com/fighter-details/5eb50529a8418b77
Gabe Green,Gabe Green,Ian Machado Garry,0,4,http://www.ufcstats.com/fighter-details/5eb50529a8418b77
Gabe Green,Gabe Green,Bryan Battle,0,5,http://www.ufcstats.com/fighter-details/5eb50529a8418b77
Gabe Green,Gabe Green,Matheus Camilo,1,6,http://www.ufcstats.com/fighter-details/5eb50529a8418b77
Gerald Meerschaert,Gerald Meerschaert,Joe Pyfer,0,1,http://www.ufcstats.com/fighter-details/6ac9bc2953c47345
Gerald Meerschaert,Gerald Meerschaert,Andre Petroski,0,2,http://www.ufcstats.com/fighter-details/6ac9bc2953c47345
Gerald Meerschaert,Gerald Meerschaert,Bryan Barberena,1,3,http://www.ufcstats.com/fighter-details/6ac9bc2953c47345
Gerald Meerschaert,Gerald Meerschaert,Edmen Shahbazyan,1,4,http://www.ufcstats.com/fighter-details/6ac9bc2953c47345
Gerald Meerschaert,Gerald Meerschaert,Reinier de Ridder,0,5,http://www.ufcstats.com/fighter-details/6ac9bc2953c47345
Gerald Meerschaert,Gerald Meerschaert,Brad Tavares,0,6,http://www.ufcstats.com/fighter-details/6ac9bc2953c47345
Jared Gordon,Jared Gordon,Grant Dawson,0,1,http://www.ufcstats.com/fighter-details/7026eca45f65377b
Jared Gordon,Jared Gordon,Leonardo Santos,1,2,http://www.ufcstats.com/fighter-details/7026eca45f65377b
Jared Gordon,Jared Gordon,Paddy Pimblett,0,3,http://www.ufcstats.com/fighter-details/7026eca45f65377b
Jared Gordon,Jared Gordon,Mark Madsen,1,4,http://www.ufcstats.com/fighter-details/7026eca45f65377b
Jared Gordon,Jared Gordon,Nasrat Haqparast,0,5,http://www.ufcstats.com/fighter-details/7026eca45f65377b
Jared Gordon,Jared Gordon,Thiago Moises,1,6,http://www.ufcstats.com/fighter-details/7026eca45f65377b
Jordan Leavitt,Jordan Leavitt,Matt Sayles,1,1,http://www.ufcstats.com/fighter-details/ac026518a9b4dc0f
Jordan Leavitt,Jordan Leavitt,Trey Ogden,1,2,http://www.ufcstats.com/fighter-details/ac026518a9b4dc0f
Jordan Leavitt,Jordan Leavitt,Paddy Pimblett,0,3,http://www.ufcstats.com/fighter-details/ac026518a9b4dc0f
Jordan Leavitt,Jordan Leavitt,Victor Martinez,1,4,http://www.ufcstats.com/fighter-details/ac026518a9b4dc0f
Jordan Leavitt,Jordan Leavitt,Chase Hooper,0,5,http://www.ufcstats.com/fighter-details/ac026518a9b4dc0f
Jordan Leavitt,Jordan Leavitt,Kurt Holobaugh,1,6,http://www.ufcstats.com/fighter-details/ac026518a9b4dc0f
Rafa Garcia,Rafa Garcia,Jesse Ronson,1,1,http://www.ufcstats.com/fighter-details/e132d47bd9efbbe0
Rafa Garcia,Rafa Garcia,Drakkar Klose,0,2,http://www.ufcstats.com/fighter-details/e132d47bd9efbbe0
Rafa Garcia,Rafa Garcia,Maheshate,1,3,http://www.ufcstats.com/fighter-details/e132d47bd9efbbe0
Rafa Garcia,Rafa Garcia,Clay Guida,1,4,http://www.ufcstats.com/fighter-details/e132d47bd9efbbe0
Rafa Garcia,Rafa Garcia,Grant Dawson,0,5,http://www.ufcstats.com/fighter-details/e132d47bd9efbbe0
Rafa Garcia,Rafa Garcia,Vinc Pichel,1,6,http://www.ufcstats.com/fighter-details/e132d47bd9efbbe0
Joe Solecki,Joe Solecki,Jared Gordon,0,1,http://www.ufcstats.com/fighter-details/af65aa688d13eedf
Joe Solecki,Joe Solecki,Alex Da Silva,1,2,http://www.ufcstats.com/fighter-details/af65aa688d13eedf
Joe Solecki,Joe Solecki,Carl Deaton,1,3,http://www.ufcstats.com/fighter-details/af65aa688d13eedf
